Duration,Packets,Total_Bytes,Source_Bytes,ports,Flags,Protocol,Direction
93.23468,13,1486,1304,443,4,4,2
0.123897,2,271,73,53,4,4,2
4.494857,13,4641,864,80,4,4,2
1.381596,6,366,186,443,4,4,2
93.234261,13,1486,1304,443,4,4,2
0.237588,10,1015,525,80,113,3,1
1.397714,6,366,186,443,45,3,1
0.118416,2,294,72,53,4,4,2
32.399948,30,3621,1848,587,4,4,2
0.000398,2,283,71,53,4,4,2
214.807297,11,3924,714,80,4,4,2
1.379998,6,366,186,443,4,4,2
0.184143,2,294,72,53,4,4,2
21.667803,49,15581,13139,587,4,4,2
0.539822,11,2769,714,80,4,4,2
0.464864,11,2769,714,80,4,4,2
1.375192,6,366,186,443,4,4,2
213.465302,11,1570,714,80,4,4,2
0.425774,2,208,75,53,45,3,1
0.237612,10,1015,525,80,4,4,2
93.258003,13,1486,1304,443,4,4,2
0.02305,2,412,79,53,4,4,2
1.379703,6,366,186,443,4,4,2
0.387458,2,208,72,53,4,4,2
129.116104,11,1570,714,80,4,4,2
0.023139,2,412,79,53,4,4,2
0.117943,2,294,72,53,4,4,2
33.99424,33,3869,1976,587,4,4,2
111.132195,11,1648,714,80,4,4,2
7.855079,11,4099,585,80,4,4,2
1.61657,3,429,144,53,4,4,2
1.373056,6,366,186,443,4,4,2
0.509111,11,2769,714,80,4,4,2
0.241267,10,1015,525,80,4,4,2
0.481933,11,2769,714,80,45,3,1
0.462986,11,2769,714,80,4,4,2
0.460884,11,2769,714,80,139,3,1
1.381623,6,366,186,443,45,3,1
117.593201,11,1570,714,80,4,4,2
0.118049,2,294,72,53,4,4,2
12.447692,43,13179,10917,587,45,3,1
0.461382,11,2769,714,80,4,4,2
0.49645,11,2769,714,80,4,4,2
1.375983,6,366,186,443,4,4,2
93.334229,13,1486,1304,443,4,4,2
1.249351,12,2829,714,80,45,3,1
0.4799,11,2769,714,80,4,4,2
0.000278,2,203,64,53,4,4,2
0.236252,10,1015,525,80,4,4,2
0.002138,2,428,77,53,4,4,2
60.011101,8,1687,500,80,4,4,2
105.451302,11,1569,714,80,4,4,2
1.375073,6,366,186,443,4,4,2
0.195999,2,294,72,53,4,4,2
2.498877,27,3385,1725,587,4,4,2
192.711533,11,1648,714,80,4,4,2
1.372302,6,366,186,443,4,4,2
206.366119,11,1569,714,80,4,4,2
40.359009,18,5100,765,80,4,4,2
0.236837,10,1015,525,80,4,4,2
0.484292,11,2769,714,80,4,4,2
1.375495,6,366,186,443,4,4,2
159.155121,833,706733,24179,443,4,4,2
0.00017,2,210,72,53,4,4,2
16.76441,46,33614,2014,80,4,4,2
0.000421,2,375,87,53,45,3,1
235.273819,11,3924,714,80,4,4,2
15.662894,8,1905,1031,80,4,4,2
0.000351,2,296,70,53,4,4,2
0.01501,2,249,75,53,4,4,2
15.462815,8,2446,1476,80,4,4,2
0.000536,2,485,80,53,4,4,2
0.018629,2,486,78,53,4,4,2
0.323688,11,1777,922,80,4,4,2
9.406351,184,169352,5354,443,4,4,2
0.016527,4,242,182,80,4,4,2
0.368455,8,2189,1160,80,4,4,2
5.879765,10,1482,832,80,28,3,1
1.338623,10,1774,878,80,4,4,2
1.361474,9,1792,1212,80,4,4,2
0.027734,2,313,72,53,4,4,2
2.311898,8,1466,584,80,4,4,2
0.022994,2,424,79,53,4,4,2
1.242326,8,1494,584,80,4,4,2
0.142484,10,1550,593,80,69,3,1
0.000376,2,277,74,53,4,4,2
0.112754,8,1690,606,80,4,4,2
51.400173,11,1099,542,80,4,4,2
0.118154,2,294,72,53,4,4,2
2.52919,27,3525,1865,587,4,4,2
0.472588,11,2769,714,80,4,4,2
0.035542,2,341,80,53,4,4,2
15.3215,10,4082,655,80,4,4,2
0.02824,2,533,86,53,4,4,2
13.42459,12,4559,1278,80,4,4,2
0.470976,11,2769,714,80,4,4,2
63.818466,11,1570,714,80,4,4,2
61.619884,11,1100,543,80,4,4,2
0.021554,2,614,71,53,4,4,2
0.106532,2,598,69,53,4,4,2
0.124295,2,598,69,53,4,4,2
0.021186,2,614,71,53,4,4,2
0.106569,2,598,69,53,4,4,2
0.124094,2,598,69,53,4,4,2
0.022811,2,386,66,53,4,4,2
0.02307,2,386,66,53,4,4,2
0.024682,2,606,67,53,4,4,2
0.024228,2,606,67,53,4,4,2
0.104525,2,320,71,53,4,4,2
0.103139,2,320,71,53,4,4,2
0.016248,2,261,66,53,4,4,2
0.016298,2,261,66,53,139,3,1
0.119598,2,285,67,53,4,4,2
0.118718,2,285,67,53,4,4,2
0.030103,2,405,66,53,158,3,1
0.029887,2,405,66,53,4,4,2
0.020781,2,560,79,53,4,4,2
0.02062,2,560,79,53,139,3,1
0.173765,2,281,69,53,4,4,2
0.173541,2,281,69,53,4,4,2
0.023468,2,308,69,53,4,4,2
0.026819,2,308,69,53,4,4,2
0.024123,2,606,71,53,4,4,2
0.11776,2,552,67,53,45,3,1
0.023997,2,606,71,53,4,4,2
0.117505,2,552,67,53,4,4,2
0.016443,2,622,69,53,4,4,2
0.163684,2,342,75,53,4,4,2
0.163033,2,342,75,53,4,4,2
0.164927,2,622,69,53,4,4,2
0.017516,2,412,79,53,4,4,2
0.016341,2,412,79,53,45,3,1
0.289886,2,412,79,53,4,4,2
0.157994,2,412,79,53,4,4,2
0.314642,2,412,79,53,139,3,1
0.166571,2,412,79,53,4,4,2
0.148844,2,412,79,53,4,4,2
0.314992,2,412,79,53,4,4,2
0.021642,2,412,79,53,4,4,2
0.021702,2,380,73,53,4,4,2
0.314726,2,412,79,53,4,2,2
0.100978,2,342,75,53,4,4,2
0.164734,2,342,75,53,4,4,2
0.191243,2,391,80,53,4,4,2
0.117744,2,391,80,53,144,3,1
0.103107,2,341,69,53,4,4,2
0.095689,2,341,69,53,144,3,1
0.164781,2,412,79,53,4,4,2
0.333272,2,412,79,53,144,3,1
0.191471,2,412,79,53,160,3,1
0.19152,2,412,79,53,4,4,2
0.333465,2,412,79,53,4,4,2
0.021612,2,412,79,53,4,4,2
0.021579,2,412,79,53,4,4,2
0.333386,2,412,79,53,4,4,2
0.016168,2,412,79,53,4,4,2
0.333328,2,412,79,53,4,4,2
0.019734,2,308,78,53,4,4,2
0.237296,10,1015,525,80,4,4,2
2.604771,12,2829,714,80,45,3,1
0.273435,2,275,75,53,4,4,2
15.210388,18,7758,832,80,4,4,2
0.00024,2,218,75,53,4,4,2
10.090525,195,168673,5932,443,4,4,2
0.406428,23,13461,1034,80,4,4,2
0.00213,2,424,75,53,4,4,2
0.000386,2,604,84,53,4,4,2
0.001774,2,487,79,53,4,4,2
0.000859,4,244,182,80,4,4,2
9.725984,62,51661,1831,80,4,4,2
8.818803,23,14284,916,80,4,4,2
3.619168,8,1064,552,80,4,4,2
268.866241,11,3924,714,80,4,4,2
3.609848,9,3306,554,80,4,4,2
0.010167,2,619,80,53,4,4,2
56.282276,15,1704,1085,80,45,3,1
0.118125,2,294,72,53,4,4,2
0.626798,12,2829,714,80,45,3,1
32.289318,30,3699,1926,587,45,3,1
0.227742,2,279,77,53,4,4,2
10.979953,11,2578,709,80,45,3,1
0.100646,2,241,83,53,4,4,2
9.884894,8,1321,625,80,4,4,2
0.098272,2,368,88,53,4,4,2
9.684199,8,1676,704,80,4,4,2
0.030632,2,313,72,53,4,4,2
1.044659,12,2829,714,80,4,4,2
8.482451,8,1714,892,80,4,4,2
0.000322,2,424,79,53,4,4,2
2.991243,12,2829,714,80,4,4,2
3.052446,10,2734,483,80,4,4,2
0.489971,11,2769,714,80,4,4,2
0.017383,2,412,79,53,4,4,2
0.46797,11,2769,714,80,4,4,2
0.366752,2,208,75,53,4,4,2
0.237145,10,1015,525,80,45,3,1
0.118058,2,294,72,53,4,4,2
0.471584,11,2769,714,80,48,3,1
32.663754,30,3635,1862,587,4,4,2
0.75779,12,2829,714,80,4,4,2
38.556931,27,5092,943,80,4,4,2
0.467555,11,2769,714,80,144,3,1
0.497284,11,2769,714,80,4,4,2
12.770302,50,35893,3328,80,85,3,1
283.348297,11,3924,714,80,4,4,2
0.000441,2,375,87,53,4,4,2
9.468923,8,1908,1034,80,125,3,1
0.148326,2,485,80,53,4,4,2
0.022302,2,486,78,53,4,4,2
0.315725,10,1714,859,80,4,4,2
10.164306,195,170288,6194,443,45,3,1
6.868035,8,1363,775,80,4,4,2
0.439147,9,2258,1166,80,4,4,2
0.39175,10,1777,881,80,4,4,2
0.37179,8,1738,1218,80,4,4,2
0.030992,2,313,72,53,4,4,2
4.57506,8,1494,584,80,4,4,2
4.018036,8,1466,584,80,4,4,2
0.125668,2,277,74,53,4,4,2
0.000304,2,424,79,53,4,4,2
88.354858,11,1099,542,80,4,4,2
1.969729,3,280,144,53,4,4,2
9.320679,183,168060,5414,443,4,4,2
0.476319,11,2769,714,80,4,4,2
10.358892,191,168586,5882,443,4,4,2
3.243373,11,1077,587,80,4,4,2
124.10997,11,3924,714,80,45,3,1
0.118015,2,294,72,53,4,4,2
33.939892,33,3820,1987,587,4,4,2
0.123472,2,341,80,53,142,3,1
17.821844,12,4202,715,80,4,4,2
0.152163,2,533,86,53,4,4,2
17.140026,12,4473,1287,80,4,4,2
1.735155,21,9089,4038,443,4,4,2
0.001908,2,443,79,53,45,3,1
16.442801,9,2671,762,80,4,4,2
0.022514,2,306,83,53,45,3,1
0.184037,2,540,87,53,45,3,1
0.000305,2,361,80,53,45,3,1
0.024993,2,313,72,53,45,3,1
0.137555,2,542,88,53,45,3,1
1.338536,3,445,144,53,4,4,2
0.138749,9,1636,638,80,4,4,2
11.420875,8,1293,578,80,4,4,2
0.285731,2,319,80,53,4,4,2
11.301887,10,1484,685,80,4,4,2
0.017617,2,540,87,53,4,4,2
0.035835,2,540,87,53,4,4,2
0.355473,9,1764,1050,80,4,4,2
0.002135,2,428,74,53,4,4,2
0.355265,9,1659,959,80,4,4,2
0.484527,11,2769,714,80,4,4,2
0.034403,2,505,84,53,4,4,2
0.3561,9,1629,972,80,4,4,2
0.356274,9,1620,963,80,4,4,2
0.140872,8,1647,695,80,4,4,2
4.230968,12,2829,714,80,4,4,2
85.286255,11,1100,543,80,4,4,2
0.480079,11,2769,714,80,4,4,2
10.082412,184,168031,5452,443,45,3,1
2.167793,11,2769,714,80,4,4,2
0.487002,11,2769,714,80,4,4,2
11.603231,191,168317,5926,443,4,4,2
15.338999,186,168157,5590,443,45,3,1
1.947957,11,2769,714,80,4,4,2
0.118229,2,294,72,53,4,4,2
12.305342,10,1288,759,80,4,4,2
32.379166,33,3763,1870,587,4,4,2
0.406632,23,13473,1046,80,4,4,2
10.051218,192,168425,6034,443,4,4,2
0.001948,2,424,75,53,139,3,1
0.010391,2,619,80,53,4,4,2
1.985507,11,2769,714,80,4,4,2
0.871153,4,244,182,80,4,4,2
0.232291,10,1015,525,80,4,4,2
4.459735,8,918,561,80,4,4,2
3.214471,8,951,614,80,4,4,2
0.502029,11,2769,714,80,4,4,2
43.260418,11,1100,543,80,4,4,2
6.504904,12,2829,714,80,4,4,2
18.242823,10,1279,751,80,4,4,2
0.050028,2,368,88,53,4,4,2
10.46152,10,1744,712,80,4,4,2
0.03144,2,313,72,53,4,4,2
14.748858,10,1782,900,80,4,4,2
0.040057,2,424,79,53,69,3,1
0.187186,14,5874,785,80,4,4,2
0.475535,11,2769,714,80,4,4,2
0.001728,2,455,84,53,4,4,2
0.139741,10,1611,725,80,4,4,2
5.985988,8,1183,564,80,4,4,2
0.140289,8,1833,782,80,4,4,2
0.25327,11,2863,831,80,4,4,2
0.000522,2,427,94,53,4,4,2
0.157922,2,448,76,53,4,4,2
11.309703,7,860,423,80,4,4,2
3429.689453,23,5598,1428,80,4,4,2
9.447148,189,169385,5444,443,4,4,2
0.487248,11,2769,714,80,4,4,2
0.503024,11,2769,714,80,4,4,2
41.691101,20,4927,825,80,160,3,1
0.467883,11,2769,714,80,4,4,2
5.07691,12,2829,714,80,4,4,2
14.932559,48,35254,3269,80,4,4,2
0.00032,2,375,87,53,4,4,2
11.427167,8,1909,1035,80,4,4,2
0.037757,2,485,80,53,4,4,2
0.0189,2,486,78,53,4,4,2
0.315033,10,1715,860,80,4,4,2
9.973919,8,1364,776,80,4,4,2
9.577572,192,168538,5898,443,4,4,2
1.343222,8,2201,1168,80,4,4,2
0.652994,11,2769,714,80,4,4,2
0.338258,10,1778,882,80,4,4,2
0.233071,10,1015,525,80,45,3,1
0.409803,6,1282,1160,80,45,3,1
0.025412,2,313,72,53,4,4,2
71.606506,11,1099,542,80,4,4,2
224.537354,11,3924,714,80,4,4,2
0.021117,2,327,80,53,4,4,2
2.224863,20,8963,3912,443,4,4,2
0.481767,11,2769,714,80,4,4,2
16.955225,12,4202,715,80,4,4,2
0.310695,2,533,86,53,4,4,2
18.376307,12,4474,1287,80,4,4,2
0.539557,11,2769,714,80,4,4,2
0.486985,11,2769,714,80,4,4,2
47.491879,11,1100,543,80,4,4,2
0.107985,2,283,71,53,4,4,2
0.463996,9,1294,654,80,4,4,2
0.106014,2,267,71,53,4,4,2
6.685735,12,2829,714,80,4,4,2
13.929272,10,1276,747,80,45,3,1
0.485524,11,2769,714,80,4,4,2
0.463565,23,13461,1034,80,4,4,2
0.001623,2,440,75,53,4,4,2
0.001083,4,244,182,80,4,4,2
5.610033,8,918,561,80,4,4,2
2.097479,8,939,602,80,4,4,2
0.073601,8,1319,743,80,4,4,2
0.273349,10,1015,525,80,4,4,2
9.937047,12,2829,714,80,4,4,2
54.703041,11,1100,543,80,4,4,2
0.184139,2,294,72,53,28,3,1
32.291599,30,3636,1863,587,45,3,1
0.462191,11,2769,714,80,4,4,2
0.881297,12,2829,714,80,4,4,2
18.7416,11,1393,865,80,4,4,2
0.025512,2,368,88,53,4,4,2
12.266886,10,1796,764,80,4,4,2
0.030378,2,313,72,53,4,4,2
10.364397,10,1834,952,80,4,4,2
0.000291,2,424,79,53,4,4,2
3.407161,12,2829,714,80,4,4,2
0.188613,14,5926,837,80,4,4,2
0.001924,2,471,84,53,4,4,2
0.143353,10,1663,777,80,4,4,2
0.385086,2,319,80,53,48,3,1
1.041296,12,2829,714,80,4,4,2
28.95536,7,860,423,80,4,4,2
4.700819,12,2829,714,80,4,4,2
0.487224,11,2775,720,80,4,4,2
0.494733,11,2769,714,80,4,4,2
14.545673,12,2829,714,80,4,4,2
0.357899,2,208,75,53,4,4,2
0.233705,10,1015,525,80,158,3,1
0.107158,2,271,73,53,4,4,2
39.50798,28,4311,1003,80,4,4,2
223.710007,11,3924,714,80,4,4,2
0.118179,2,294,72,53,4,4,2
32.528954,30,3638,1865,587,4,4,2
13.089778,50,36032,3323,80,4,4,2
0.000348,2,375,87,53,4,4,2
9.170699,192,168190,5304,443,4,4,2
11.48709,8,1905,1031,80,4,4,2
0.002223,2,454,78,53,4,4,2
0.014847,2,249,75,53,4,4,2
0.314779,10,1711,856,80,4,4,2
0.367378,8,2189,1160,80,4,4,2
2.406347,8,1360,772,80,4,4,2
0.032874,4,242,182,80,4,4,2
0.324409,10,1774,878,80,4,4,2
0.030723,2,313,72,53,4,4,2
0.370172,9,1792,1212,80,4,4,2
1.573886,8,1466,584,80,4,4,2
0.00041,2,424,79,53,158,3,1
57.513508,11,1099,542,80,4,4,2
1.15442,12,2829,714,80,4,4,2
2.748181,49,31306,2388,443,4,4,2
1.446081,18,4570,1438,443,45,3,1
0.470186,11,2769,714,80,45,3,1
0.11835,2,294,72,53,45,3,1
0.121822,2,341,80,53,45,3,1
18.480427,12,4202,715,80,4,4,2
0.088253,2,533,86,53,4,4,2
16.150343,47,13424,10982,587,45,3,1
17.877745,12,4664,1278,80,45,3,1
0.001922,2,493,90,53,4,4,2
16.99164,31,23135,1293,80,4,4,2
0.002142,2,459,79,53,4,4,2
16.18852,9,2717,808,80,4,4,2
0.023608,2,306,83,53,4,4,2
0.045885,2,540,87,53,127,3,1
0.000449,2,361,80,53,4,4,2
0.030504,2,313,72,53,127,3,1
0.023676,2,542,88,53,4,4,2
15.473837,8,1293,578,80,4,4,2
0.138502,9,1636,638,80,125,3,1
0.000978,2,319,80,53,4,4,2
0.019014,2,540,87,53,4,4,2
1.404787,23,9099,1624,443,4,4,2
14.302331,10,1485,685,80,4,4,2
11.736715,12,2829,714,80,4,4,2
0.018511,2,540,87,53,4,4,2
0.357689,9,1540,826,80,4,4,2
0.35532,9,1705,1005,80,4,4,2
0.002682,2,444,74,53,4,4,2
0.011488,2,505,84,53,4,4,2
0.16066,8,1647,695,80,45,3,1
0.356732,9,1666,1009,80,4,4,2
0.361379,9,1675,1018,80,4,4,2
4.257641,8,1312,653,80,4,4,2
0.495679,11,2769,714,80,4,4,2
22.363144,7,860,423,80,4,4,2
0.232536,10,1015,525,80,4,4,2
0.48536,11,2769,714,80,4,4,2
854.748779,11,1297,714,80,4,4,2
7.998631,12,2829,714,80,4,4,2
3.43038,12,3187,1132,80,4,4,2
3.974844,12,2829,714,80,4,4,2
0.759668,2,357,72,53,4,4,2
6.298703,12,2829,714,80,4,4,2
2.107497,12,2829,714,80,4,4,2
4.181824,12,2829,714,80,4,4,2
0.489028,11,2769,714,80,4,4,2
1.464148,18,4475,1468,443,4,4,2
158.93866,11,3924,714,80,4,4,2
2.493337,23,9744,4396,443,4,4,2
0.237201,10,1015,525,80,4,4,2
0.150689,2,303,79,53,4,4,2
107.543297,11,3924,714,80,4,4,2
42.708832,44,6442,1363,80,4,4,2
0.855233,12,2829,714,80,4,4,2
13.850428,50,36406,3383,80,4,4,2
7.527578,12,2829,714,80,4,4,2
0.000337,2,375,87,53,4,4,2
9.143742,8,1908,1034,80,4,4,2
0.01495,2,249,75,53,28,3,1
8.543262,14,4610,2604,80,4,4,2
8.438604,14,4620,2614,80,28,3,1
0.143672,2,485,80,53,28,3,1
0.032162,2,324,77,53,28,3,1
0.31508,10,1714,859,80,4,4,2
0.369552,6,883,703,80,4,4,2
0.369025,8,2198,1166,80,45,3,1
0.321522,10,1777,881,80,4,4,2
0.02499,2,313,72,53,4,4,2
0.371398,9,1798,1218,80,4,4,2
71.817818,11,1099,542,80,4,4,2
0.488624,11,2769,714,80,4,4,2
0.132726,2,294,72,53,4,4,2
30.991482,49,15500,13058,587,4,4,2
9.431094,12,2829,714,80,28,3,1
0.237029,10,1015,525,80,4,4,2
0.017467,2,412,79,53,45,3,1
142.829697,11,1297,714,80,4,4,2
0.123113,2,341,80,53,4,4,2
16.56374,12,4202,715,80,144,3,1
0.047871,2,533,86,53,4,4,2
15.401125,12,4516,1287,80,4,4,2
0.001747,2,459,79,53,48,3,1
13.594905,9,2671,762,80,4,4,2
0.022843,2,306,83,53,4,4,2
0.027017,2,540,87,53,4,4,2
0.000597,2,361,80,53,4,4,2
0.025772,2,313,72,53,4,4,2
0.036188,2,542,88,53,4,4,2
9.715278,8,1293,578,80,4,4,2
0.017707,2,540,87,53,139,3,1
0.138884,9,1636,638,80,4,4,2
0.061308,2,319,80,53,4,4,2
0.356873,9,1764,1050,80,4,4,2
0.001886,2,444,74,53,4,4,2
0.452466,8,1365,625,80,4,4,2
0.093488,2,540,87,53,4,4,2
9.943156,186,167815,5104,443,4,4,2
51.987823,11,1100,543,80,4,4,2
0.502357,11,2769,714,80,45,3,1
2377.106934,23,5598,1428,80,139,3,1
6.759703,10,1276,747,80,4,4,2
0.484256,23,13461,1034,80,45,3,1
0.001954,2,440,75,53,4,4,2
0.311624,2,619,80,53,4,4,2
0.001244,4,244,182,80,4,4,2
12.903022,56,41825,1970,80,45,3,1
3.663039,12,2829,714,80,4,4,2
12.902301,8,939,602,80,4,4,2
0.432114,15,7361,1005,80,4,4,2
0.000526,2,604,84,53,4,4,2
0.054445,8,1319,743,80,4,4,2
7.031297,8,1440,934,80,4,4,2
60.449417,11,1100,543,80,4,4,2
2360.322754,23,5598,1428,80,4,4,2
224.76355,11,1297,714,80,4,4,2
0.238839,10,1015,525,80,4,4,2
16.743795,10,1279,751,80,45,3,1
0.04454,2,368,88,53,4,4,2
15.641908,10,1744,712,80,4,4,2
0.030347,2,313,72,53,4,4,2
11.435855,10,1782,900,80,4,4,2
0.022669,2,424,79,53,4,4,2
0.193111,15,5934,785,80,4,4,2
0.00191,2,471,84,53,4,4,2
0.139966,10,1611,725,80,4,4,2
265.20459,11,1297,714,80,4,4,2
44.672276,7,860,423,80,4,4,2
0.11782,2,294,72,53,4,4,2
32.408794,30,3559,1786,587,4,4,2
0.471641,11,2769,714,80,4,4,2
7.133852,12,2829,714,80,4,4,2
1.267616,16,1717,534,587,4,4,2
36.383671,26,5106,943,80,28,3,1
0.470106,11,2769,714,80,4,4,2
0.51302,2,208,75,53,4,4,2
1.759024,12,2829,714,80,160,3,1
0.232986,10,1015,525,80,4,4,2
12.588302,52,36624,3376,80,4,4,2
0.000435,2,375,87,53,4,4,2
10.585598,8,1904,1030,80,4,4,2
9.109646,12,2829,714,80,4,4,2
0.019129,2,486,78,53,4,4,2
0.318153,10,1710,855,80,48,3,1
0.371311,9,2246,1158,80,4,4,2
0.014788,4,242,182,80,4,4,2
0.571782,8,1359,771,80,158,3,1
0.324356,10,1773,877,80,4,4,2
0.000395,2,313,72,53,4,4,2
38.803612,14,2969,602,80,4,4,2
0.465479,11,2769,714,80,4,4,2
3.022363,12,2829,714,80,4,4,2
14.473303,10,4082,655,80,4,4,2
0.012058,2,533,86,53,139,3,1
13.566091,16,5966,1992,80,4,4,2
0.124392,2,431,72,53,45,3,1
13.064494,8,1907,885,80,4,4,2
5.647968,12,2829,714,80,4,4,2
33.539162,12,2798,543,80,4,4,2
42.36174,9,1177,654,80,4,4,2
19.046761,11,1338,809,80,4,4,2
0.461904,22,13401,974,80,4,4,2
0.001922,2,440,75,53,4,4,2
0.001643,4,244,182,80,4,4,2
11.083702,55,44385,1977,80,45,3,1
9.379437,8,939,602,80,4,4,2
0.054659,8,1319,743,80,4,4,2
0.404489,13,6280,945,80,4,4,2
0.0015,2,604,84,53,4,4,2
0.150213,7,1380,874,80,4,4,2
0.12084,3,182,122,80,4,4,2
44.226025,11,1100,543,80,4,4,2
0.237021,10,1015,525,80,4,4,2
0.500184,11,2769,714,80,4,4,2
10.018658,10,1279,751,80,4,4,2
0.570178,11,2769,714,80,4,4,2
0.030391,2,368,88,53,4,4,2
16.785166,10,1744,712,80,4,4,2
0.032933,2,313,72,53,4,4,2
15.983405,10,1782,900,80,4,4,2
0.02421,2,424,79,53,4,4,2
0.186995,13,5814,725,80,4,4,2
0.00185,2,471,84,53,4,4,2
0.141916,10,1611,725,80,4,4,2
0.067782,2,319,80,53,4,4,2
